Comment Type,User,Comment,Date,Is Code Owner,Pull Request URL,Author,Author Is Code Owner,Commit SHA,Commit Message
Issue,home-assistant[bot],"
Hey there @home-assistant/core, mind taking a look at this pull request as it has been labeled with an integration (`media_player`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L758) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `media_player` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign media_player` Removes the current integration label and assignees on the pull request, add the integration domain after the command.
- `@home-assistant add-label needs-more-information` Add a label (needs-more-information, problem in dependency, problem in custom component) to the pull request.
- `@home-assistant remove-label needs-more-information` Remove a label (needs-more-information, problem in dependency, problem in custom component) on the pull request.

</details>

",2023-12-18T18:56:08Z,False,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Issue,mib1185,- draft to wait for #106005,2023-12-18T19:45:07Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,MartinHjelmare,Taking the difference between two constants gives another constant. Define that constant at the module level.,2023-12-30T02:02:56Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,mib1185,"```python
SIGNIFICANT_ATTRIBUTES: set[str] = {
    ATTR_ENTITY_PICTURE_LOCAL,
    ATTR_GROUP_MEMBERS,
    *ATTR_TO_PROPERTY,
} ^ {ATTR_MEDIA_POSITION, ATTR_MEDIA_POSITION_UPDATED_AT}
```

would this be ok to just have `SIGNIFICANT_ATTRIBUTES`? if yes, i'll create a PR",2023-12-30T14:39:56Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,mib1185,"or maybe this one (_imo looks more readable_)🤔 
```python
INSIGNIFICANT_ATTRIBUTES: set[str] = {
    ATTR_MEDIA_POSITION,
    ATTR_MEDIA_POSITION_UPDATED_AT,
}

SIGNIFICANT_ATTRIBUTES: set[str] = {
    ATTR_ENTITY_PICTURE_LOCAL,
    ATTR_GROUP_MEMBERS,
    *ATTR_TO_PROPERTY,
} ^ INSIGNIFICANT_ATTRIBUTES
```",2023-12-30T14:41:08Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,MartinHjelmare,"Yes, but note that the difference is not the same as the symmetric difference of two sets.",2023-12-30T14:44:11Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,mib1185,"uhhh ... good to known 👍 

```python
Python 3.11.4 (main, Jun  7 2023, 18:32:58) [GCC 10.2.1 20210110] on linux
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> a = {1,2,3,4,5,6}
>>> b = {3,5,7}
>>> a - b
{1, 2, 4, 6}
>>> a ^ b
{1, 2, 4, 6, 7}
```

than it should be like this, right?

```
INSIGNIFICANT_ATTRIBUTES: set[str] = {
    ATTR_MEDIA_POSITION,
    ATTR_MEDIA_POSITION_UPDATED_AT,
}

SIGNIFICANT_ATTRIBUTES: set[str] = {
    ATTR_ENTITY_PICTURE_LOCAL,
    ATTR_GROUP_MEMBERS,
    *ATTR_TO_PROPERTY,
} - INSIGNIFICANT_ATTRIBUTES
```",2023-12-30T14:52:00Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,MartinHjelmare,Yes. 👍 ,2023-12-30T15:22:40Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
Review,mib1185,- #106727 ✅ ,2023-12-30T15:42:30Z,True,https://github.com/home-assistant/core/pull/105999,mib1185,True,,
,,,2023-12-18T18:55:04Z,,https://github.com/home-assistant/core/pull/105999,mib1185,True,7e7e851e018d2c4030e6a96e77e4c520943a3527,add significant change support
,,,2023-12-18T21:10:59Z,,https://github.com/home-assistant/core/pull/105999,mib1185,True,8cbea018ab0f262114cb041e5f7b339c4cb3b84b,use check_valid_float helper
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2023-10-18T09:55:17Z,False,https://github.com/home-assistant/core/pull/102217,iliessens,False,,
Issue,iliessens,"Hi!

I created a new PR #105796 with the media playback changes. I will try finishing up the audio part (and take out the media playback) next week in this PR.",2023-12-15T11:29:13Z,False,https://github.com/home-assistant/core/pull/102217,iliessens,False,,
Issue,emontnemery,@iliessens please mark the PR as ready for review when you're finished with your changes.,2023-12-18T15:46:24Z,True,https://github.com/home-assistant/core/pull/102217,iliessens,False,,
Issue,github-actions[bot],"There hasn't been any activity on this pull request recently. This pull request has been automatically marked as stale because of that and will be closed if no further activity occurs within 7 days.
If you are the author of this PR, please leave a comment if you want to keep it open. Also, please rebase your PR onto the latest dev branch to ensure that it's up to date with the latest changes.
Thank you for your contribution!",2024-02-16T17:11:24Z,False,https://github.com/home-assistant/core/pull/102217,iliessens,False,,
,,,2023-12-15T11:37:19Z,,https://github.com/home-assistant/core/pull/102217,iliessens,False,027ef10d831cae9881caa4948420104ce7d7a401,Add volume control and bump pdunehd version
Issue,koying,Thanks for the review 🥇 ,2021-10-28T18:11:44Z,False,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,frenck,@koying There is a merge conflict on this PR. Could you resolve this by git rebasing this PR onto the latest `dev` branch?,2022-01-03T14:39:41Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,emontnemery,Looks like a rebase went wrong,2022-01-03T17:31:21Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,koying,When you have `git rebase upstream/master` in your fingers 🙄,2022-01-03T17:56:13Z,False,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,bdraco,I didn't merge this because I wanted to review it against the changes in #61296 but haven't had time to come back and validate if additional adjustments will be needed or not.,2022-01-20T20:57:48Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,koying,"No clue what's the intent, but only the first *word* is prevented to to be templatized, currently.

If it's a ""security"" measure, it's so easily bypassed that it's just an hindrance for legit usage.",2022-01-20T23:39:45Z,False,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,balloob,"We have similar code here: https://github.com/home-assistant/core/blob/dev/homeassistant/components/shell_command/__init__.py#L61-L71

If it can be bypassed I suggest we fix that?",2022-01-21T05:06:38Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,koying,"There is no ""fixing it"" as far as I can see. The concept is flawed as a safety measure.
How would you prevent this?

```
- platform: command_line
  name: template_test
  command: ""true && {{ 'my_dirty_command' }}""
```

and I can see plenty of other ways.

If it's supposed to be a security measure, maybe start by not running HA as root in the container and use permissions ;)",2022-01-21T07:51:39Z,False,https://github.com/home-assistant/core/pull/57536,koying,False,,
Issue,github-actions[bot],"There hasn't been any activity on this pull request recently. This pull request has been automatically marked as stale because of that and will be closed if no further activity occurs within 7 days.
Thank you for your contributions.",2022-04-24T21:05:33Z,False,https://github.com/home-assistant/core/pull/57536,koying,False,,
Review,bdraco,"If a ternary spans multiple lines, our standard is to convert it to an if/else block.",2021-10-27T17:46:12Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Review,bdraco,"If a ternary spans multiple lines, our standard is to convert it to an if/else block.

",2021-10-27T17:46:50Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Review,bdraco,"It looks like `switch.py` was intentionally suppressing the logging

`call_shell_with_timeout(command, self._timeout, log_return_code=False) == 0`

It looks like its going to go through the `call_shell_with_value` path now so it shouldn't be an issue.  

Please add a test to verify that we don't get any unexpected logging with turning on/off the switch with a non-zero return code using the `caplog` fixture.
",2021-10-27T17:51:15Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
Review,bdraco,"```suggestion
async def test_state_off_without_log(caplog: pytest.LogCaptureFixture, hass: HomeAssistant) -> None:
```",2021-10-28T18:40:59Z,True,https://github.com/home-assistant/core/pull/57536,koying,False,,
,,,2021-10-11T16:08:43Z,,https://github.com/home-assistant/core/pull/57536,koying,False,2bb9cbcd7faa5d991011634541d29bcda14c9c3f,Rationalize command_line templates
,,,2021-10-28T18:07:26Z,,https://github.com/home-assistant/core/pull/57536,koying,False,0e9f06541fe9a870210b9aa1d22fc4c067c1bb40,assert no logging with retcode <> 0
,,,2021-10-28T18:09:19Z,,https://github.com/home-assistant/core/pull/57536,koying,False,d1585631ee553346260324f68843caab9ef29159,ternary -> if/else when no default
,,,2021-10-28T18:51:24Z,,https://github.com/home-assistant/core/pull/57536,koying,False,156180f5d1c211b55324a6639a4c5a0fcaaba172,"Update tests/components/command_line/test_switch.py

Co-authored-by: J. Nick Koston <nick@koston.org>"
,,,2021-10-29T10:29:39Z,,https://github.com/home-assistant/core/pull/57536,koying,False,cefdd5459c8f1038c278d0bb9802be3c9eb87af3,fixup
Issue,probot-home-assistant[bot],"Hey there @home-assistant/core, mind taking a look at this pull request as it has been labeled with an integration (`file_upload`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L332) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-08-21T21:21:49Z,False,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Issue,pvizeli,"another way for not jump 100x times into a thread is to use deque from functiontools which is none blocking, and write each junk into queue and write it inside the thread. So there would be only 1 context switch

or:
https://github.com/aio-libs/janus",2022-09-01T07:58:40Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Issue,marvin-w,"> another way for not jump 100x times into a thread is to use deque from functiontools which is none blocking, and write each junk into queue and write it inside the thread. So there would be only 1 context switch
> 
> or: https://github.com/aio-libs/janus

The point of a streaming file upload is to not write the whole content to RAM first. Yes, we could do this but it will increase the RAM usage for larger files and then we might as well just revert the whole streaming approach.",2022-09-01T08:09:11Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Issue,pvizeli,"Correct, with Janus you stream it into the thread, so you don't have a context switch and waiting for a thread after each junk. You can also limit the buffer and it get wait on the async part until the thread processed the buffer",2022-09-01T09:23:23Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Issue,balloob,"@marvin-w you can still achieve that with janus by calling `join()` on the Janus queue when it gets too full before adding more files.

https://github.com/aio-libs/janus/blob/master/janus/__init__.py#L602",2022-10-14T14:01:11Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Issue,marvin-w,"> @marvin-w you can still achieve that with janus by calling `join()` on the Janus queue when it gets too full before adding more files.
> 
> https://github.com/aio-libs/janus/blob/master/janus/__init__.py#L602

I gave it a shot, it is working. However, I'm not 100% sure if it is correct like that. Especially the future handling looks kind of dirty. Open for suggestions :).",2022-10-14T19:09:04Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,Since you only use it to track first. Why not make it a boolean?,2022-08-22T21:32:38Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,It feels so dirty. Is there any way we can use [`shutil.copyfileobj`](https://docs.python.org/3/library/shutil.html#shutil.copyfileobj) ? I guess we can't because aiohttp is async.,2022-08-22T21:33:49Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,"Instead of including a large file in the repo, generate one on the fly in the test. You can use [`StringIO`](https://docs.python.org/3/library/io.html#io.StringIO)",2022-08-22T21:38:39Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,I think that you can even just implement BaseIO and generate the string on the fly.,2022-08-22T21:39:14Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,bdraco,Open the file in the executor and keep it open. Then do each write in the executor. Make sure you close the file handle if anything fails in a finally,2022-08-31T03:53:14Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,Why not completely remove it instead yiha!,2022-08-31T21:23:32Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,As far as I know we can't...,2022-08-31T21:23:54Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,I used `tempfile` for it and made it a fixture. Same result without a checked in file.,2022-08-31T21:24:19Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,Thanks! Implemented it like that and it actually makes everything look much cleaner.,2022-08-31T21:24:44Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,"Don't assign to `self`, this view could be invoked multiple times. Instead use `nonlocal`",2022-09-01T02:39:10Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,Move the dir creation code to when you set file handle. That saves a trip to the executor.,2022-09-01T02:39:31Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,The problem is that this does a lot of I/O. At least uploading we should be able to use a virtual file. ,2022-09-01T02:40:51Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,"Good point, adjusted",2022-09-01T07:57:42Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,marvin-w,Adjusted,2022-09-01T07:57:52Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,doesn't have to be nonlocal anymore.,2022-10-14T20:20:59Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
Review,balloob,"You should call [`task_done`](https://github.com/aio-libs/janus/blob/master/janus/__init__.py#L290-L298)

```suggestion
                while _chunk := sync_q.get():
                    file_handle.write(_chunk)
                    sync_q.task_done()
```",2022-10-14T20:22:32Z,True,https://github.com/home-assistant/core/pull/77117,marvin-w,True,,
